Product_id,SupplierID,Category,SubCategory,Brand,Product_Name,SellingPrice,CostPrice,Profit,LaunchDate,IsActive
P02786,SUP0009,Electronics,Televisions,Panasonic,Panasonic Televisions Pro,33443,29271.92,4171.08,2022-08-05,Yes
P02787,SUP0073,Electronics,Laptops,Dell,Dell Laptops Standard,102711,90727.96,11983.04,2022-04-03,Yes
P02788,SUP0008,Electronics,Televisions,Sony,Sony Televisions Premium,98223,85951.94,12271.06,2022-02-16,Yes
P02789,SUP0018,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Elite,11708,6958.06,4749.94,2025-10-31,Yes
P02790,SUP0067,Fashion,Women's Wear,H&M,H&M Women's Wear Pro,9597,5451.58,4145.42,2024-01-20,Yes
P02791,SUP0014,Grocery,Beverages,Fanta,Fanta Beverages Premium,1633,1392.58,240.42,2022-09-21,Yes
P02792,SUP0045,Fashion,Women's Wear,H&M,H&M Women's Wear Max,14366,5916.0,8450.0,2023-12-22,Yes
P02793,SUP0001,Electronics,Laptops,HP,HP Laptops Premium,116478,95030.55,21447.45,2026-04-28,Yes
P02794,SUP0080,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Elite,1095,963.56,131.44,2019-12-15,Yes
P02795,SUP0027,Electronics,Laptops,Lenovo,Lenovo Laptops Plus,125937,111053.83,14883.17,2024-09-14,Yes
P02796,SUP0061,Electronics,Televisions,Sony,Sony Televisions Plus,85426,69733.39,15692.61,2023-09-04,Yes
P02797,SUP0025,Electronics,Laptops,Acer,Acer Laptops Elite,68075,57601.82,10473.18,2024-02-13,Yes
P02798,SUP0032,Electronics,Televisions,LG,LG Televisions Max,94410,81324.04,13085.96,2023-03-18,Yes
P02799,SUP0013,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,506,466.17,39.83,2020-08-30,Yes
P02800,SUP0048,Electronics,Laptops,Asus,Asus Laptops Plus,118993,96232.37,22760.63,2026-04-01,Yes
P02801,SUP0022,Fashion,Women's Wear,Biba,Biba Women's Wear Pro,10005,4260.79,5744.21,2019-01-03,Yes
P02802,SUP0072,Electronics,Televisions,Panasonic,Panasonic Televisions Premium,169686,136932.36,32753.64,2019-12-18,Yes
P02803,SUP0044,Grocery,Beverages,Sprite,Sprite Beverages Elite,1159,1025.03,133.97,2022-06-01,Yes
P02804,SUP0052,Grocery,Beverages,7UP,7UP Beverages Max,1488,1266.95,221.05,2022-05-07,Yes
P02805,SUP0053,Fashion,Footwear,Adidas,Adidas Footwear Max,3735,2006.07,1728.93,2019-04-09,Yes
P02806,SUP0056,Grocery,Rice,India Gate,India Gate Rice Plus,162,151.9,10.1,2019-07-15,Yes
P02807,SUP0018,Fashion,Women's Wear,Zara,Zara Women's Wear Max,5624,3254.06,2369.94,2023-12-16,Yes
P02808,SUP0039,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Max,3625,2474.05,1150.95,2022-04-12,Yes
P02809,SUP0007,Grocery,Beverages,Sprite,Sprite Beverages Max,1522,1425.78,96.22,2019-03-30,Yes
P02810,SUP0005,Fashion,Women's Wear,Zara,Zara Women's Wear Max,11153,5011.76,6141.24,2022-11-30,Yes
P02811,SUP0006,Electronics,Smartphones,Apple,Apple Smartphones Max,171556,140149.31,31406.69,2020-07-05,Yes
P02812,SUP0013,Grocery,Beverages,7UP,7UP Beverages Premium,1862,1658.55,203.45,2024-09-25,Yes
P02813,SUP0054,Fashion,Women's Wear,Zara,Zara Women's Wear Standard,2460,1170.23,1289.77,2021-11-19,Yes
P02814,SUP0003,Electronics,Televisions,TCL,TCL Televisions Standard,61480,52953.21,8526.79,2023-08-12,Yes
P02815,SUP0018,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Plus,5614,3626.5,1987.5,2018-08-25,Yes
P02816,SUP0070,Grocery,Rice,India Gate,India Gate Rice Plus,158,141.67,16.33,2021-03-14,Yes
P02817,SUP0014,Grocery,Rice,Fortune,Fortune Rice Max,369,345.02,23.98,2022-02-05,Yes
P02818,SUP0064,Fashion,Footwear,Adidas,Adidas Footwear Elite,7721,4322.07,3398.93,2020-02-17,Yes
P02819,SUP0019,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Plus,546,485.13,60.87,2021-09-04,Yes
P02820,SUP0008,Electronics,Smartphones,OnePlus,OnePlus Smartphones Standard,58809,50371.52,8437.48,2024-01-05,Yes
P02821,SUP0036,Grocery,Rice,Fortune,Fortune Rice Plus,214,182.58,31.42,2022-11-29,Yes
P02822,SUP0050,Electronics,Laptops,HP,HP Laptops Plus,19776,16050.21,3725.79,2024-11-11,Yes
P02823,SUP0027,Electronics,Laptops,Acer,Acer Laptops Max,124420,105396.01,19023.99,2019-11-09,Yes
P02824,SUP0036,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Plus,1511,1379.35,131.65,2021-06-12,Yes
P02825,SUP0025,Electronics,Laptops,Lenovo,Lenovo Laptops Premium,65559,56077.28,9481.72,2026-02-17,Yes
P02826,SUP0067,Fashion,Footwear,Nike,Nike Footwear Pro,7799,3653.12,4145.88,2022-11-25,Yes
P02827,SUP0074,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Premium,875,771.15,103.85,2024-11-05,Yes
P02828,SUP0041,Fashion,Women's Wear,H&M,H&M Women's Wear Premium,2726,1514.37,1211.63,2024-05-17,Yes
P02829,SUP0018,Fashion,Footwear,Puma,Puma Footwear Standard,12293,7816.96,4476.04,2020-02-20,Yes
P02830,SUP0018,Fashion,Women's Wear,H&M,H&M Women's Wear Plus,12779,5299.65,7479.35,2026-04-17,Yes
P02831,SUP0031,Grocery,Rice,India Gate,India Gate Rice Premium,1854,1576.71,277.29,2022-10-06,No
P02832,SUP0046,Grocery,Beverages,Fanta,Fanta Beverages Pro,99,85.97,13.03,2019-07-02,Yes
P02833,SUP0048,Electronics,Smartphones,OnePlus,OnePlus Smartphones Plus,87204,77202.07,10001.93,2022-04-11,Yes
P02834,SUP0023,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Premium,495,452.92,42.08,2022-03-15,Yes
P02835,SUP0018,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Plus,7511,3149.95,4361.05,2021-07-31,Yes
P02836,SUP0007,Grocery,Beverages,Sprite,Sprite Beverages Max,1724,1634.34,89.66,2019-08-25,Yes
P02837,SUP0042,Electronics,Smartphones,OnePlus,OnePlus Smartphones Plus,115350,93539.17,21810.83,2018-11-02,Yes
P02838,SUP0006,Electronics,Smartphones,Motorola,Motorola Smartphones Elite,41255,34862.7,6392.3,2020-05-30,Yes
P02839,SUP0004,Electronics,Televisions,TCL,TCL Televisions Plus,104567,85441.65,19125.35,2022-12-25,Yes
P02840,SUP0074,Grocery,Beverages,Sprite,Sprite Beverages Max,1739,1631.43,107.57,2025-06-16,Yes
P02841,SUP0080,Grocery,Beverages,Fanta,Fanta Beverages Plus,208,191.51,16.49,2020-06-15,Yes
P02842,SUP0055,Fashion,Men's Wear,Levi's,Levi's Men's Wear Premium,11077,6855.56,4221.44,2021-03-04,Yes
P02843,SUP0035,Grocery,Rice,Fortune,Fortune Rice Standard,114,99.52,14.48,2024-05-14,Yes
P02844,SUP0058,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Pro,12642,8070.11,4571.89,2021-05-22,Yes
P02845,SUP0007,Grocery,Beverages,7UP,7UP Beverages Standard,75,69.82,5.18,2018-12-14,Yes
P02846,SUP0054,Fashion,Women's Wear,Biba,Biba Women's Wear Elite,1693,1096.76,596.24,2020-03-13,Yes
P02847,SUP0043,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Pro,1681,1514.61,166.39,2020-08-17,Yes
P02848,SUP0027,Electronics,Laptops,Acer,Acer Laptops Standard,88021,79092.7,8928.3,2019-09-20,Yes
P02849,SUP0015,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,389,340.1,48.9,2018-11-25,Yes
P02850,SUP0075,Fashion,Men's Wear,Levi's,Levi's Men's Wear Plus,7366,2959.0,4407.0,2020-09-08,Yes
P02851,SUP0062,Electronics,Televisions,TCL,TCL Televisions Premium,12366,11004.23,1361.77,2024-08-15,Yes
P02852,SUP0024,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Premium,826,733.05,92.95,2021-05-07,Yes
P02853,SUP0022,Fashion,Women's Wear,H&M,H&M Women's Wear Standard,1292,537.65,754.35,2019-11-24,Yes
P02854,SUP0025,Electronics,Televisions,Sony,Sony Televisions Max,144590,124478.54,20111.46,2019-12-21,Yes
P02855,SUP0039,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Pro,9557,5744.11,3812.89,2019-04-20,Yes
P02856,SUP0042,Electronics,Televisions,Samsung,Samsung Televisions Elite,186063,164589.99,21473.01,2025-02-06,Yes
P02857,SUP0071,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Elite,13506,9206.0,4300.0,2023-04-25,Yes
P02858,SUP0036,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Elite,855,762.05,92.95,2021-01-01,No
P02859,SUP0055,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,1012,504.82,507.18,2020-09-12,Yes
P02860,SUP0070,Grocery,Beverages,Pepsi,Pepsi Beverages Pro,426,398.47,27.53,2023-05-31,Yes
P02861,SUP0040,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Elite,11543,4868.66,6674.34,2019-02-20,Yes
P02862,SUP0023,Grocery,Beverages,7UP,7UP Beverages Plus,1317,1237.93,79.07,2022-04-15,Yes
P02863,SUP0038,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Plus,704,625.7,78.3,2021-07-08,Yes
P02864,SUP0063,Grocery,Rice,Fortune,Fortune Rice Plus,960,842.61,117.39,2025-02-27,Yes
P02865,SUP0007,Grocery,Rice,Daawat,Daawat Rice Standard,1689,1573.5,115.5,2021-05-20,Yes
P02866,SUP0068,Grocery,Beverages,Pepsi,Pepsi Beverages Standard,160,147.5,12.5,2021-10-19,Yes
P02867,SUP0023,Grocery,Rice,India Gate,India Gate Rice Plus,45,41.42,3.58,2021-02-06,Yes
P02868,SUP0021,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Premium,13089,7680.72,5408.28,2019-12-09,Yes
P02869,SUP0015,Grocery,Beverages,7UP,7UP Beverages Max,481,435.27,45.73,2020-06-03,Yes
P02870,SUP0017,Electronics,Laptops,Asus,Asus Laptops Max,70430,60898.62,9531.38,2022-07-17,Yes
P02871,SUP0011,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Standard,363,336.42,26.58,2024-05-21,Yes
P02872,SUP0009,Electronics,Smartphones,Google,Google Smartphones Standard,33300,28743.55,4556.45,2023-08-05,Yes
P02873,SUP0022,Fashion,Women's Wear,Zara,Zara Women's Wear Elite,2530,1699.68,830.32,2025-08-24,No
P02874,SUP0064,Fashion,Footwear,Puma,Puma Footwear Standard,12049,6363.27,5685.73,2018-09-13,Yes
P02875,SUP0007,Grocery,Beverages,Pepsi,Pepsi Beverages Premium,1342,1206.52,135.48,2023-05-13,Yes
P02876,SUP0047,Electronics,Smartphones,Apple,Apple Smartphones Max,94084,84499.45,9584.55,2021-01-11,Yes
P02877,SUP0066,Fashion,Footwear,Bata,Bata Footwear Max,13294,7632.73,5661.27,2026-06-10,Yes
P02878,SUP0040,Fashion,Footwear,Puma,Puma Footwear Max,2989,1916.46,1072.54,2020-09-13,Yes
P02879,SUP0034,Electronics,Smartphones,Google,Google Smartphones Elite,13352,11428.03,1923.97,2023-03-08,Yes
P02880,SUP0004,Electronics,Laptops,Dell,Dell Laptops Standard,94911,84490.84,10420.16,2022-04-27,Yes
P02881,SUP0069,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Premium,8280,4297.07,3982.93,2020-05-27,Yes
P02882,SUP0075,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Elite,538,278.14,259.86,2021-12-23,Yes
P02883,SUP0036,Grocery,Rice,Daawat,Daawat Rice Standard,1927,1814.83,112.17,2024-06-12,Yes
P02884,SUP0040,Fashion,Women's Wear,Biba,Biba Women's Wear Elite,14290,8963.96,5326.04,2021-12-16,Yes
P02885,SUP0009,Electronics,Laptops,Lenovo,Lenovo Laptops Elite,110408,96676.13,13731.87,2023-08-15,Yes
P02886,SUP0018,Fashion,Women's Wear,Zara,Zara Women's Wear Plus,14083,8725.97,5357.03,2023-09-07,No
P02887,SUP0070,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,1336,1216.56,119.44,2020-06-19,Yes
P02888,SUP0045,Fashion,Women's Wear,W,W Women's Wear Premium,2387,1292.01,1094.99,2024-06-26,Yes
P02889,SUP0071,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Elite,12985,6785.55,6199.45,2023-04-01,Yes
P02890,SUP0018,Fashion,Women's Wear,Zara,Zara Women's Wear Plus,10263,6153.14,4109.86,2024-11-18,Yes
P02891,SUP0049,Fashion,Footwear,Adidas,Adidas Footwear Pro,11053,6794.52,4258.48,2024-12-21,Yes
P02892,SUP0009,Electronics,Televisions,Sony,Sony Televisions Elite,66592,57671.91,8920.09,2022-05-13,No
P02893,SUP0047,Electronics,Laptops,Asus,Asus Laptops Standard,141460,122370.89,19089.11,2022-09-13,Yes
P02894,SUP0055,Fashion,Women's Wear,H&M,H&M Women's Wear Max,12339,6794.34,5544.66,2019-06-15,Yes
P02895,SUP0079,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,1453,1349.9,103.1,2019-01-03,Yes
P02896,SUP0041,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Pro,10345,6443.73,3901.27,2026-06-20,Yes
P02897,SUP0023,Grocery,Beverages,7UP,7UP Beverages Premium,691,590.05,100.95,2020-11-23,Yes
P02898,SUP0079,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Premium,1673,1581.49,91.51,2019-03-30,Yes
P02899,SUP0048,Electronics,Smartphones,Apple,Apple Smartphones Pro,178673,155672.55,23000.45,2019-08-02,Yes
P02900,SUP0047,Electronics,Smartphones,Apple,Apple Smartphones Standard,131395,108840.96,22554.04,2021-05-19,Yes
P02901,SUP0062,Electronics,Televisions,Sony,Sony Televisions Elite,159928,136079.89,23848.11,2024-01-15,Yes
P02902,SUP0069,Fashion,Men's Wear,US Polo,US Polo Men's Wear Elite,4671,2016.85,2654.15,2020-11-06,Yes
P02903,SUP0040,Fashion,Footwear,Adidas,Adidas Footwear Pro,2170,1213.82,956.18,2024-11-05,Yes
P02904,SUP0055,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Premium,9414,4990.02,4423.98,2021-08-25,Yes
P02905,SUP0056,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,893,772.03,120.97,2023-09-23,Yes
P02906,SUP0024,Grocery,Rice,Fortune,Fortune Rice Premium,1372,1248.6,123.4,2021-04-20,Yes
P02907,SUP0018,Fashion,Women's Wear,H&M,H&M Women's Wear Elite,4056,2318.56,1737.44,2020-06-23,Yes
P02908,SUP0021,Fashion,Footwear,Puma,Puma Footwear Premium,1627,715.82,911.18,2019-06-28,Yes
P02909,SUP0039,Fashion,Footwear,Skechers,Skechers Footwear Plus,14506,5829.48,8676.52,2019-06-06,Yes
P02910,SUP0001,Electronics,Smartphones,OnePlus,OnePlus Smartphones Standard,137532,122639.05,14892.95,2023-10-29,Yes
P02911,SUP0072,Electronics,Laptops,Asus,Asus Laptops Standard,87557,76998.76,10558.24,2021-08-16,Yes
P02912,SUP0047,Electronics,Smartphones,Samsung,Samsung Smartphones Max,172545,145468.07,27076.93,2021-12-06,Yes
P02913,SUP0022,Fashion,Women's Wear,H&M,H&M Women's Wear Elite,11939,5390.07,6548.93,2026-05-31,Yes
P02914,SUP0034,Electronics,Smartphones,Motorola,Motorola Smartphones Max,170002,151274.2,18727.8,2024-10-12,Yes
P02915,SUP0047,Electronics,Laptops,Lenovo,Lenovo Laptops Pro,165457,145483.24,19973.76,2024-02-16,Yes
P02916,SUP0051,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Max,854,806.44,47.56,2026-06-28,Yes
P02917,SUP0004,Electronics,Smartphones,Samsung,Samsung Smartphones Plus,97797,81967.43,15829.57,2023-04-17,Yes
P02918,SUP0049,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Standard,5986,2843.43,3142.57,2019-06-02,Yes
P02919,SUP0022,Fashion,Women's Wear,Biba,Biba Women's Wear Elite,12903,8108.84,4794.16,2025-12-12,Yes
P02920,SUP0023,Grocery,Rice,India Gate,India Gate Rice Max,1399,1277.9,121.1,2018-10-20,No
P02921,SUP0041,Fashion,Men's Wear,Levi's,Levi's Men's Wear Plus,8209,5372.96,2836.04,2025-06-04,Yes
P02922,SUP0039,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,7349,3623.7,3725.3,2021-12-04,Yes
P02923,SUP0047,Electronics,Televisions,LG,LG Televisions Elite,163893,145429.17,18463.83,2020-12-24,Yes
P02924,SUP0070,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Pro,786,744.51,41.49,2020-04-17,Yes
P02925,SUP0004,Electronics,Televisions,LG,LG Televisions Standard,105928,91234.05,14693.95,2024-11-30,Yes
P02926,SUP0064,Fashion,Women's Wear,W,W Women's Wear Plus,5099,2476.51,2622.49,2025-08-09,Yes
P02927,SUP0021,Fashion,Footwear,Puma,Puma Footwear Elite,7649,4166.06,3482.94,2021-06-19,Yes
P02928,SUP0058,Fashion,Footwear,Adidas,Adidas Footwear Standard,2120,1118.99,1001.01,2022-06-16,Yes
P02929,SUP0043,Grocery,Rice,Fortune,Fortune Rice Max,1229,1121.36,107.64,2021-03-01,Yes
P02930,SUP0033,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Pro,6053,2844.24,3208.76,2022-05-13,Yes
P02931,SUP0060,Electronics,Laptops,Dell,Dell Laptops Max,114937,96508.06,18428.94,2023-07-26,Yes
P02932,SUP0017,Electronics,Laptops,Acer,Acer Laptops Standard,16255,14369.68,1885.32,2022-03-10,Yes
P02933,SUP0066,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Elite,4940,2749.74,2190.26,2025-03-09,Yes
P02934,SUP0060,Electronics,Televisions,LG,LG Televisions Standard,56152,47386.94,8765.06,2024-01-07,Yes
P02935,SUP0049,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Elite,6219,3982.46,2236.54,2018-12-23,Yes
P02936,SUP0056,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Max,925,855.53,69.47,2021-01-10,Yes
P02937,SUP0009,Electronics,Televisions,LG,LG Televisions Standard,103601,83379.42,20221.58,2023-10-08,Yes
P02938,SUP0006,Electronics,Televisions,LG,LG Televisions Max,178196,158705.81,19490.19,2022-08-26,Yes
P02939,SUP0010,Grocery,Rice,Daawat,Daawat Rice Standard,365,327.28,37.72,2019-03-23,Yes
P02940,SUP0075,Fashion,Women's Wear,H&M,H&M Women's Wear Standard,3583,2179.85,1403.15,2024-06-14,Yes
P02941,SUP0005,Fashion,Footwear,Bata,Bata Footwear Elite,2949,1933.34,1015.66,2023-09-22,Yes
P02942,SUP0035,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Premium,1283,1106.46,176.54,2022-08-05,Yes
P02943,SUP0056,Grocery,Rice,Daawat,Daawat Rice Elite,720,677.61,42.39,2025-04-30,Yes
P02944,SUP0044,Grocery,Beverages,Fanta,Fanta Beverages Pro,1309,1178.17,130.83,2023-08-01,Yes
P02945,SUP0061,Electronics,Televisions,Sony,Sony Televisions Standard,53868,45219.74,8648.26,2022-03-05,Yes
P02946,SUP0021,Fashion,Women's Wear,W,W Women's Wear Standard,4617,2133.61,2483.39,2020-04-12,Yes
P02947,SUP0022,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Pro,9287,4027.21,5259.79,2023-07-10,Yes
P02948,SUP0053,Fashion,Footwear,Adidas,Adidas Footwear Max,9572,4902.37,4669.63,2019-07-31,Yes
P02949,SUP0033,Fashion,Footwear,Puma,Puma Footwear Elite,4455,2897.74,1557.26,2026-04-19,Yes
P02950,SUP0027,Electronics,Televisions,Sony,Sony Televisions Max,145755,127375.44,18379.56,2026-06-21,Yes
P02951,SUP0061,Electronics,Laptops,Acer,Acer Laptops Standard,159404,137637.44,21766.56,2023-04-27,Yes
P02952,SUP0046,Grocery,Rice,Daawat,Daawat Rice Plus,1438,1324.09,113.91,2019-04-23,Yes
P02953,SUP0005,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Pro,14589,6114.38,8474.62,2019-03-02,Yes
P02954,SUP0075,Fashion,Women's Wear,H&M,H&M Women's Wear Standard,10305,5312.99,4992.01,2019-09-20,Yes
P02955,SUP0070,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Plus,1104,986.32,117.68,2026-04-25,Yes
P02956,SUP0069,Fashion,Men's Wear,Levi's,Levi's Men's Wear Premium,3111,1697.37,1413.63,2026-07-03,Yes
P02957,SUP0029,Electronics,Televisions,LG,LG Televisions Standard,196497,171449.14,25047.86,2024-12-07,Yes
P02958,SUP0061,Electronics,Televisions,LG,LG Televisions Standard,8895,7203.1,1691.9,2020-10-18,Yes
P02959,SUP0021,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Plus,3513,2098.89,1414.11,2022-09-02,Yes
P02960,SUP0036,Grocery,Rice,India Gate,India Gate Rice Plus,589,546.29,42.71,2020-07-07,Yes
P02961,SUP0029,Electronics,Televisions,Sony,Sony Televisions Max,149128,129984.36,19143.64,2019-09-23,Yes
P02962,SUP0039,Fashion,Footwear,Bata,Bata Footwear Premium,3458,1910.13,1547.87,2022-09-14,Yes
P02963,SUP0059,Fashion,Women's Wear,W,W Women's Wear Pro,3811,2066.63,1744.37,2021-03-11,Yes
P02964,SUP0063,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Plus,33,28.97,4.03,2023-08-18,Yes
P02965,SUP0060,Electronics,Laptops,Asus,Asus Laptops Elite,107856,96229.62,11626.38,2025-03-14,Yes
P02966,SUP0066,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Standard,8402,5074.79,3327.21,2022-02-27,Yes
P02967,SUP0063,Grocery,Rice,India Gate,India Gate Rice Elite,1939,1727.2,211.8,2024-02-09,Yes
P02968,SUP0024,Grocery,Rice,India Gate,India Gate Rice Max,258,221.77,36.23,2024-02-28,Yes
P02969,SUP0009,Electronics,Laptops,Dell,Dell Laptops Max,89833,77345.58,12487.42,2025-11-05,Yes
P02970,SUP0051,Grocery,Beverages,Fanta,Fanta Beverages Elite,988,847.93,140.07,2022-05-07,Yes
P02971,SUP0048,Electronics,Laptops,Asus,Asus Laptops Max,104297,85851.31,18445.69,2023-09-02,Yes
P02972,SUP0059,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Max,9088,5869.62,3218.38,2026-07-06,Yes
P02973,SUP0046,Grocery,Rice,Fortune,Fortune Rice Max,1564,1443.79,120.21,2020-05-09,Yes
P02974,SUP0035,Grocery,Rice,India Gate,India Gate Rice Pro,592,516.57,75.43,2025-10-07,Yes
P02975,SUP0039,Fashion,Footwear,Bata,Bata Footwear Pro,957,529.72,427.28,2020-08-29,Yes
P02976,SUP0020,Electronics,Smartphones,Apple,Apple Smartphones Pro,29974,24245.87,5728.13,2024-12-05,Yes
P02977,SUP0027,Electronics,Smartphones,Google,Google Smartphones Premium,164365,147897.15,16467.85,2023-03-30,Yes
P02978,SUP0079,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Standard,1477,1396.94,80.06,2023-01-04,Yes
P02979,SUP0026,Electronics,Televisions,Sony,Sony Televisions Max,76470,63222.92,13247.08,2025-01-02,Yes
P02980,SUP0006,Electronics,Laptops,Dell,Dell Laptops Pro,55243,49168.69,6074.31,2022-11-01,Yes
P02981,SUP0016,Fashion,Men's Wear,Levi's,Levi's Men's Wear Pro,1398,822.57,575.43,2026-05-13,Yes
P02982,SUP0055,Fashion,Men's Wear,US Polo,US Polo Men's Wear Max,12158,7781.76,4376.24,2025-09-30,Yes
P02983,SUP0002,Fashion,Footwear,Puma,Puma Footwear Standard,8585,5233.01,3351.99,2020-01-16,Yes
P02984,SUP0022,Fashion,Women's Wear,W,W Women's Wear Max,2544,1573.02,970.98,2026-01-06,Yes
P02985,SUP0017,Electronics,Laptops,Asus,Asus Laptops Elite,71007,58494.08,12512.92,2019-01-20,Yes
P02986,SUP0057,Fashion,Footwear,Puma,Puma Footwear Pro,3769,1632.63,2136.37,2021-11-17,Yes
P02987,SUP0057,Fashion,Women's Wear,Zara,Zara Women's Wear Elite,5672,3082.11,2589.89,2020-11-20,Yes
P02988,SUP0058,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,3038,1233.46,1804.54,2020-05-05,Yes
P02989,SUP0026,Electronics,Televisions,TCL,TCL Televisions Plus,165952,136394.65,29557.35,2019-06-29,Yes
P02990,SUP0019,Grocery,Rice,Daawat,Daawat Rice Elite,1029,950.48,78.52,2021-01-13,Yes
P02991,SUP0031,Grocery,Rice,Fortune,Fortune Rice Plus,684,626.06,57.94,2021-04-24,Yes
P02992,SUP0055,Fashion,Footwear,Nike,Nike Footwear Standard,8407,4015.29,4391.71,2023-12-30,Yes
P02993,SUP0017,Electronics,Televisions,TCL,TCL Televisions Pro,86347,77554.8,8792.2,2025-07-02,Yes
P02994,SUP0040,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Max,5857,2893.18,2963.82,2020-06-05,Yes
P02995,SUP0037,Fashion,Women's Wear,Biba,Biba Women's Wear Standard,6414,2576.57,3837.43,2020-01-04,Yes
P02996,SUP0043,Grocery,Rice,Daawat,Daawat Rice Standard,448,409.26,38.74,2026-06-20,No
P02997,SUP0057,Fashion,Women's Wear,Zara,Zara Women's Wear Elite,6292,3757.11,2534.89,2025-03-03,Yes
P02998,SUP0046,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Pro,839,732.73,106.27,2019-05-17,Yes
P02999,SUP0065,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Plus,1746,1629.74,116.26,2024-11-26,Yes
P03000,SUP0071,Fashion,Footwear,Adidas,Adidas Footwear Elite,10960,7131.24,3828.76,2019-01-16,Yes
P03001,SUP0038,Grocery,Beverages,Sprite,Sprite Beverages Plus,714,657.29,56.71,2023-12-17,Yes
P03002,SUP0075,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Pro,5537,2391.16,3145.84,2022-09-14,Yes
P03003,SUP0007,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Pro,1704,1543.68,160.32,2020-04-19,Yes
P03004,SUP0065,Grocery,Rice,India Gate,India Gate Rice Plus,651,603.35,47.65,2023-01-21,Yes
